"","nit","en_vm_canal1","en_vm_canal2","en_vm_canal3","en_vm_canal4","en_vm_canal5","en_vm_canal6","en_vm_canal7","en_vm_canal8","en_vm_canal9","en_vm_canal10","en_vm_otros","en_tx_canal1","en_tx_canal2","en_tx_canal3","en_tx_canal4","en_tx_canal5","en_tx_canal6","en_tx_canal7","en_tx_canal8","en_tx_canal9","en_tx_canal10","en_tx_otros","sal_vm_canal5","sal_vm_canal2","sal_vm_canal8","sal_vm_otros","sal_tx_canal5","sal_tx_canal2","sal_tx_canal8","sal_tx_otros","impo_cv","expo_vt","cxp","cxc","totalinventory","pagos_pj","pagos_pn","tiene_ventas_fisicas","tiene_ventas_electronicas","recaudos_pj","recaudos_pn","rotacion_inventarios","rotacion_cxc","rotacion_cxp","ciclo_negocio","ciclo_financiero","tot_entradas_anuales","tot_entradas_mensuales","tot_salidas_anuales","tot_salidas_mensuales"
"105","C5294788316547265321",1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0.817,0.183,1,0,0,0,4,3,3,5,5,219817968.29,153.159523843,0,0
"106","C4883714613369793351",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,6,6,3,0.066,0.934,1,0,0,0,1,4,4,4,3,21067583658.46,614.900000003,12681764902,3480.75000033
"107","C4094913045786324266",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,5,4,6,0.354,0.646,0,0,0,0,5,1,3,5,5,13818814013.04,295.246969667,8447999650,1144.666667
"108","C2646466838173703346",1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,5,5,1,0,1,0,0,0,3,3,1,4,5,7351767319.35,10746.44444438,0,0
"109","C6735043689447012231",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0.793,0.207,1,0,0,0,1,1,2,1,1,121901862,1890.083333,0,0
"110","C2500815654730107010",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,3,2,0.349,0.651,0,0,0,0,1,3,2,4,4,3376745804.72,132.782575751,2569460887.18,975.501082248
"111","C4261810221706115437",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,5,5,5,0.511,0.489,1,0,0,0,3,2,3,4,3,3825378238.73,706.204545422,4148850475.7,557.416666633
"112","C8461111330319729416",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,3,3,3,0.158,0.842,0,0,0,0,2,2,3,4,3,3027906919.98,1634.791666603,2183739305,160.666666633
"113","C2224215462150004188",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0.572,0.428,0,0,0,0,1,1,1,1,2,1614276913.02,806.958333297,0,0
"114","C3920398592696932298",1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,2,3,3,0.426,0.574,0,0,0,0,2,2,2,4,4,1850740919.05,665.249999967,1852107739,448.0833333
"115","C3482396526346736622",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,5,4,0.831,0.169,1,0,0,0,6,4,2,6,6,1325465002.63,108.66666667,0,0
"116","C445574659486050280",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,2,3,3,0.896,0.104,1,0,0,0,6,4,3,6,6,154026865.47,6.476190476,72482339.75,20.91666667
"117","C4375947681915416066",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,4,3,4,5,6,0.75,0.25,1,0,0,0,6,4,4,6,6,3254431520.63,399.599999963,901260139.1,48.75
"118","C1821409404418528408",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,4,2,2,4,6,0.863,0.138,1,0,0,0,6,3,1,6,6,3560359507.62,30.404761903,200636304.3,9.083333333
"119","C1367757707676924965",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,4,3,3,3,3,0.906,0.094,0,0,0,0,2,2,2,4,3,3500707543.18,428.630952381,21600000,3.666666667
"120","C2110964926013340917",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,3,2,3,6,4,0.458,0.542,1,0,0,0,5,4,3,6,6,4450653832.81,1520.343939758,3125698994.2,917.083333333
"121","C5363963304559214741",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,3,2,4,3,6,0.378,0.622,1,0,0,0,6,2,4,6,6,1644909241.54,786.464285677,1008200373.09,304.553030336
"122","C4701978401732604423",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,3,4,0.818,0.182,1,0,0,0,6,4,3,6,6,1307723384.46,170.41428571,917162828.9,145
"123","C5291055778268357833",1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,3,2,0.468,0.532,1,0,0,0,2,1,1,2,2,6851568325.17,30094.472218853,4326453802,991.5
"124","C927897068923782481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,0.655,0.345,0,0,0,0,6,2,1,6,6,0,0,0,0
"125","C4314077304247984217",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,4,3,2,3,3,0.242,0.758,1,0,0,0,4,3,2,5,5,2189544957.62,107.092063492,743475070.3,275.250000033
"126","C1717383916801758375",1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,1,0.576,0.424,0,0,0,0,1,4,2,5,5,94917304,29.194444441,84162378.75,48.33333333
"127","C5755506993856258418",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,0.625,0.375,0,0,0,0,1,1,1,2,3,622000,3,0,0
"128","C6633786667607366074",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,3,2,3,0.734,0.266,0,0,0,0,2,1,1,3,3,2985803738.99,188.511904729,764299230.8,122.4166667
"129","C5830592012707591202",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0.468,0.532,1,0,0,0,1,1,2,1,1,716785206.9,351.140476157,635510829.8,238.2166667
"130","C5843384765180547166",1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0.662,0.338,1,0,0,0,1,1,3,1,1,403715644.76,290.754328998,389730156.17,155.992424209
"131","C5599549526261755793",1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,2,4,1,0.324,0.676,1,0,0,0,1,4,2,5,5,2980313200.86,727.977272697,2052472525.03,1007.977272727
"132","C2547113435275264493",1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,3,3,0.026,0.974,1,0,0.131,0.869,4,2,1,5,5,1468309397.3,1460.86190443,573245741.5,538.6666667
"133","C5924686163365230209",1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,2,2,4,4,3,0.838,0.162,0,0,0,0,2,3,3,4,3,5908209608.13,1102.350000004,4097912870,293.5
"134","C2541410304516665733",1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,3,3,6,6,6,0.383,0.617,1,0,0.5,0.5,2,2,2,4,3,18169812343.72,1804.333333267,8211186925.1,703.86363636
"135","C8916052763184919475",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,3,3,3,0.239,0.761,0,0,0,0,6,4,4,6,5,1274469192.7,132.41666666,311172198.8,146.5
"136","C5109105462653974684",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,2,3,3,0.458,0.542,0,0,0,0,4,3,2,5,5,2857684531.3,645.875000007,689234524.3,225.1666667
"137","C7733211331318548593",1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,4,2,2,4,3,0.76,0.24,1,0,0,0,5,4,3,6,6,577412874.2,34.101190473,625212062.5,75
"138","C7449531201352045266",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,6,6,6,0.553,0.447,0,0,0,0,6,1,4,6,6,85592892665.33,669.297618977,79099961982,9343.6666663
"139","C2932184009134744920",1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,3,4,1,0.211,0.789,1,0,0,0,1,4,4,5,2,2618955557.16,82.000000003,1943322041.98,500.5
"140","C8869983785109814004",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,6,6,0.217,0.783,1,0,0,0,6,2,1,6,6,2698475596.34,71.938636364,2404165905.7,1079.416666333
"141","C5688006813134636079",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,1,2,0.241,0.759,1,0,0,0,1,1,3,1,1,5066356818.02,16824.065653264,3766805574,1830
"142","C5442945158667630774",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,6,6,5,0.373,0.627,0,0,0,0,2,3,3,4,2,7958648096.38,1399.888888887,9384871243.7,1736.249999667
"143","C2107213894685195116",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,3,6,2,0.505,0.495,1,0,0,0,1,4,2,5,5,14909161525.8,229.753787845,8504437474,495.962121245
"144","C3504133967458523160",1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,3,2,1,2,3,0.52,0.48,0,0,0,0,6,3,1,6,6,1970442192.4,137.63333333,1310103447,439.6166667
"145","C3237605793336680823",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,3,2,1,0,1,0,0,0,2,3,1,4,5,1571322644.61,420.267857073,185584433,5.1
"146","C6701042274179184020",1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,2,2,2,0.294,0.706,0,0,0,0,2,2,2,4,3,922463058.05,497.920634917,144318920.38,46.916666663
"147","C3136440773433865723",1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,6,6,6,0.423,0.577,1,0,0,0,5,4,4,6,4,20875883940.99,262.3583333,4874898073,1034.166667
"148","C3018096522307073621",1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,2,1,0.11,0.89,1,0,0,0,1,2,1,2,3,2427508812.29,187.547619044,1745855045,1752.416667
"149","C6090495284255817718",1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,6,6,6,0.169,0.831,0,0,0,0,3,4,2,6,6,5064262946.9,15.25,38775296781,1809.5
"150","C6999970394126281296",1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0.9,0.1,0,0,0,0,1,1,1,1,2,632918059.3,30.1,262190159.41,16.642857143
"151","C4231989634217932976",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,4,1,0.923,0.077,0,0,0,0,1,4,3,4,3,1484539341.3,22.33333333,318283333.3,5.75
"152","C6837845410860156446",1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,3,0.925,0.075,0,0,0,0,2,4,2,5,5,577788140.64,29.166666667,0,0
"153","C330604867604047988",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,2,2,2,0.671,0.329,0,0,0,0,2,3,3,4,4,652999695.49,89.39166667,307143292.8,82.58333333
"154","C6893448515497880049",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,6,5,4,0.741,0.259,1,0,0,0,6,4,4,6,2,2448678439.68,454.666666737,1560984560,89.66666667
"155","C8998782503370688498",1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,2,0.809,0.191,0,0,0,0,2,2,2,3,2,1032396942.55,288.083333367,196421025.5,11.33333333
"156","C2248511409322368141",1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,1,1,0,0,0,0,0,2,4,1,5,6,169206614.51,18.773809527,131329638.6,3.285714286
"157","C7642414877279229363",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,4,2,1,3,2,0.452,0.548,0,0,0,0,5,3,1,5,6,3821185505.03,327.952020202,2182973834,621.0833333
"158","C451771001097616958",1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,5,1,0,1,0,0,0,4,1,1,4,5,1180448746.92,87.138888889,54361657.36,3.454545455
"159","C1933268612887764212",1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,2,1,0.662,0.338,0,0,0,0,1,4,2,4,5,1053322486.1,18.583333334,717109740.8,182.5
"160","C4696432908916909547",1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,4,1,0.311,0.689,0,0,0,0,1,4,1,4,5,2634960725,21.41666667,1203273035.5,232.25
"161","C8301288691923955298",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,3,4,0.188,0.812,1,0,0,0,1,1,1,2,2,7685333721.72,5568.53333334,6327866164.7,2637.25
"162","C4356878192922409088",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,5,6,2,0.557,0.443,0,0,0,0,1,4,4,4,3,1885292981.25,10.083333333,1974273961,112.6666667
"163","C6743389276149789556",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,0.846,0.154,1,0,0,0,6,4,1,6,6,777170478.44,91.638383838,0,0
"164","C7815863320523135299",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,1,0.191,0.809,0,0,0,0,3,4,4,5,3,1001963421.79,338.265151479,300020386.6,232.75
"165","C6167088535265043437",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,2,1,0.25,0.75,0,0,0,0,1,1,1,2,2,7182226476.53,120.99166667,5818514932.7,14565.16666667
"166","C8078566726240717406",1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,3,1,0.289,0.711,1,0,0,0,1,3,1,3,3,520841937.46,45.375,522877926.5,520.25
"167","C4133132640520457337",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,4,4,6,0.427,0.573,1,0,0,0,3,2,2,4,3,6511840879.61,1288.522727273,4748992463.8,663.08333333
"168","C5087403883131423053",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,3,2,6,6,6,0.648,0.352,1,0,0,1,6,2,3,5,5,4879968578.24,312.683333307,743850131.1,20.51666667
"169","C6474436568939594250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,5,6,0.46,0.54,0,0,0,0,1,1,2,1,1,0,0,0,0
"170","C6396863809229556024",1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,4,3,1,3,3,0.426,0.574,1,0,0,0,6,3,1,6,6,1790426792.16,446.763888893,542052682.2,340.5416667
"171","C9028068683725441882",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,4,2,1,2,3,0.308,0.692,1,0,0,0,6,2,1,6,6,1482727538.03,2999.611111438,311759385.1,140.9166667
"172","C2190868833462051221",1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,3,4,6,0.468,0.532,1,0,0,0,4,2,1,4,5,3444433635.11,551.965909131,3280312821,582.25
"173","C4540999942544074240",1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,3,2,6,6,6,0.645,0.355,1,0,0,0,3,2,1,4,5,26589370919.25,2632.840908791,5214769982,48.75
"174","C3707217494299486112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,6,6,6,0.514,0.486,1,0,0,0,6,3,4,6,5,0,0,846049986.8,6.25
"175","C8524911350437618937",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,4,2,2,3,6,0.398,0.602,1,0,0,0,6,2,2,5,6,3627919094.65,1392.530303056,475742164.5,481.4833333
"176","C440624122174254881",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,3,4,0.333,0.667,1,0,0,0,6,3,2,6,6,957172310.37,50.883333337,572530277.9,612.9166667
"177","C4941534192736258067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,2,1,0,1,0,0,0,1,4,4,6,6,0,0,0,0
"178","C7460430274963898128",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,4,2,4,5,5,0.257,0.743,1,0,0,0,4,2,3,4,4,14631441895.47,2456.97222192,8897459021,1293.66666667
"179","C1138960771438988382",1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0.778,0.222,1,0,0,0,2,2,1,4,4,598791332.93,799.357575724,0,0
"180","C2364355450632575481",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,6,3,4,0.685,0.315,1,0,0,0,3,1,4,4,1,1446102509.85,376.954545455,445696877,28
"181","C8142540848968819984",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,5,5,1,0,1,0,0,0,6,4,1,6,6,876166672.64,295.583333363,0,0
"182","C6112354468706022214",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,1,4,1,0.671,0.329,0,0,0,0,1,3,1,3,4,1209957843.22,39.16666667,701029534.6,71.66666667
"183","C1761432386102045791",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0.528,0.472,1,0,0,0,1,2,4,2,1,26088670.5,141.58333333,0,0
"184","C5828130321617245564",1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,6,6,6,0.473,0.527,0,0,0,0,1,3,1,4,4,13594535162.13,113.875,10279528421,179.3333333
"185","C8470356141579244252",1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,2,1,0,0,0,0,0,6,1,3,6,6,69864963.07,11.255952381,31059930.75,2.75
"186","C5707370769526978520",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,2,2,2,0.228,0.772,0,0,0,0,1,1,1,2,2,1474797971.1,511.583333337,1375483783,555.9166667
"187","C1269012547840456483",1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,2,2,0.352,0.648,0,0,0,0,2,1,1,3,3,1340666729.5,323.216666633,1167614945,461.0833333
"188","C2686519179736109132",1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,2,6,1,0.872,0.128,0,0,0,0,1,2,1,2,3,2112504919.9,41.666666663,449970451.5,5.833333333
"189","C1220696062064604288",1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,2,2,2,0.909,0.091,0,0,0,0,2,2,2,4,3,244242432.36,80.08333333,120766854.6,65.95
"190","C5172464666532112727",1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4,3,3,6,6,0.823,0.177,0,0,0,0,2,1,1,3,4,14404854814.47,1569.41666667,10984916667,19.16666667
"191","C5884479520517543827",1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,3,2,3,4,3,0.113,0.887,0,0,0,0,4,3,2,5,5,4408086805.24,499.940476154,516773850.8,385.4166667
"192","C750210243011064126",1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,4,5,2,0.623,0.377,0,0,0,0,1,2,2,3,2,1117747878,23.53333333,466901849.5,19.41666667
"193","C6438853292840019061",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,2,2,2,0.863,0.137,1,0,0,0,1,2,2,3,2,2334356189.29,1096.511904769,1788451353.8,166.875
"194","C5371362831487840956",1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,3,1,0,0,0,0,0,2,1,1,3,3,8101207007.35,43.500000004,0,0
"195","C5965749777598784976",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,2,0.537,0.463,1,0,0,0,1,1,1,1,2,2215167933.27,460.636363596,1831868165,264
"196","C7663782164969398304",1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,4,6,1,0,0,0,0,0,2,1,1,2,2,17426382642.3,586.66666666,0,0
"197","C3009714244512912920",1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,2,0.561,0.439,1,0,0,0,1,1,2,1,1,122877091.58,522.5833333,0,0
"198","C2128592874190345995",1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,2,2,1,2,1,0.58,0.42,0,0,0,0,1,3,1,3,3,529486358.49,17.466666667,401384276.4,152.9666667
"199","C5371642660681127117",1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,6,4,1,0.688,0.312,0,0,0,0,1,1,2,1,1,6164865431.3,15.733333333,8475373774,263
"200","C5731853264163414906",1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,6,6,6,0.903,0.097,1,0,0,0,3,3,4,5,4,27894133972.3,4320.216666333,260900000,2.4
"201","C6406287509162492603",1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,4,3,2,6,6,1,0,1,0,0,0,6,4,1,6,6,12755009806.57,1489.18434344,1976348,1
"202","C557796372939595950",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,5,4,4,0.28,0.72,1,0,0,0,3,2,4,4,3,1356105233.73,73.166666666,939619120.5,142.083333333
"203","C4118340617184725528",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,2,6,0.547,0.453,1,0,0,0,6,2,3,6,6,12638739917.03,113.1,13522460161,2138.58333333
"204","C5358998302549641297",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,2,2,3,6,6,0.4,0.6,0,0,0,0,3,2,1,4,5,7363647854.05,65.416666663,4312020267,1860.333333
"205","C1070480220006639159",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,1,1,0.806,0.194,0,0,0,0,3,1,1,3,4,385700894.9,13.25,298701,1
"206","C4040303611272997351",1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,3,2,2,1,3,0.486,0.514,1,0,0,0,6,1,4,6,6,747195634.74,462.848484812,549299146.1,300.6666667
"207","C5402760672413520820",1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,4,3,3,2,3,0.75,0.25,1,0,0,0,4,2,4,4,2,1873690366.16,597.305555554,93359219.25,25.25
"208","C2445109724215912179",1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,4,3,2,4,3,1,0,1,0,0,0,6,4,1,6,6,827222026.74,250.607142884,4.6e+08,2
